 codigo_orgao_superior;                       nome_orgao_superior                       ; codigo_orgao_solicitante;                                            nome_orgao_solicitante                                             ; numero_pcdp  ; localizador; data_emissao; data_embarque; valor_tarifa_comercial; percentual_desconto_aplicado; valor_tarifa_governo; valor_tarifa_embarque; valor_bilhete;        companhia_aerea         ; classe_tarifaria;                                       regra_tarifaria                                       ; emissao; no_show; remarcado; cancelado; valor_multas; valor_reembolso; diferenca_tarifa; situacao_bilhete
308816; Ministério dos Direitos Humanos e da Cidadania                  ;223030; Secretaria Nacional dos Direitos da Pessoa com Deficiência                                                    ; 002207/24    ; AIOMAG      ; 28/06/2024   ; 17/07/2024    ;                 700.90;                        15.00;               595.76;                 29.51;        625.27; GOL Linhas Aéreas Inteligentes; U                ; https://www.voegol.com.br/pt/informacoes/tarifas                                            ; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Andamento
308816; Ministério dos Direitos Humanos e da Cidadania                  ;223030; Secretaria Nacional dos Direitos da Pessoa com Deficiência                                                    ; 002207/24    ; IJLZTU      ; 28/06/2024   ; 14/07/2024    ;                1179.90;                         3.00;              1144.50;                 51.92;       1196.42; LATAM AIRLINES BRASIL          ; V                ;                                                                                             ; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Andamento
308816; Ministério dos Direitos Humanos e da Cidadania                  ;223030; Secretaria Nacional dos Direitos da Pessoa com Deficiência                                                    ; 002268/24    ; HQONZM      ; 28/06/2024   ; 17/07/2024    ;                1354.90;                         3.00;              1314.25;                 29.51;       1343.76; LATAM AIRLINES BRASIL          ; X                ;                                                                                             ; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Andamento
308816; Ministério dos Direitos Humanos e da Cidadania                  ;223030; Secretaria Nacional dos Direitos da Pessoa com Deficiência                                                    ; 002268/24    ; KDYHXX      ; 28/06/2024   ; 14/07/2024    ;                1354.90;                        15.00;              1151.66;                 44.27;       1195.93; GOL Linhas Aéreas Inteligentes; E                ; https://www.voegol.com.br/pt/informacoes/tarifas                                            ; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Andamento
308816; Ministério dos Direitos Humanos e da Cidadania                  ;74378; Secretaria Nacional de Promoção e Defesa dos Direitos Humanos                                                 ; 001751/24    ; ERGFYO      ; 13/06/2024   ; 18/06/2024    ;                2697.90;                        15.00;              2293.21;                 31.69;       2324.90; GOL Linhas Aéreas Inteligentes; T                ; https://www.voegol.com.br/pt/informacoes/tarifas                                            ; Sim     ; Não     ; Não       ; Sim       ;         0.00;            0.00;             0.00; Cancelado
308816; Ministério dos Direitos Humanos e da Cidadania                  ;74378; Secretaria Nacional de Promoção e Defesa dos Direitos Humanos                                                 ; 001751/24    ; IJZTZR      ; 13/06/2024   ; 16/06/2024    ;                2998.90;                         3.00;              2908.93;                 29.51;       2938.44; LATAM AIRLINES BRASIL          ; Y                ;                                                                                             ; Sim     ; Não     ; Não       ; Sim       ;      2908.93;            0.00;             0.00; Cancelado
308816; Ministério dos Direitos Humanos e da Cidadania                  ;74378; Secretaria Nacional de Promoção e Defesa dos Direitos Humanos                                                 ; 001800/24-1C; FMSJNS      ; 14/06/2024   ; 19/06/2024    ;                 720.90;                        15.00;               612.76;                 42.09;        654.85; GOL Linhas Aéreas Inteligentes; U                ; https://www.voegol.com.br/pt/informacoes/tarifas                                            ; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Andamento
308816; Ministério dos Direitos Humanos e da Cidadania                  ;74378; Secretaria Nacional de Promoção e Defesa dos Direitos Humanos                                                 ; 001800/24-1C; WYKDCK      ; 14/06/2024   ; 16/06/2024    ;                1775.90;                         3.00;              1722.62;                 29.51;       1752.13; LATAM AIRLINES BRASIL          ; K                ;                                                                                             ; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Voado
308816; Ministério dos Direitos Humanos e da Cidadania                  ;74378; Secretaria Nacional de Promoção e Defesa dos Direitos Humanos                                                 ; 001826/24    ; KEXFHE      ; 14/06/2024   ; 19/06/2024    ;                 720.90;                        15.00;               612.76;                 42.09;        654.85; GOL Linhas Aéreas Inteligentes; U                ; https://www.voegol.com.br/pt/informacoes/tarifas                                            ; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Andamento
308816; Ministério dos Direitos Humanos e da Cidadania                  ;74378; Secretaria Nacional de Promoção e Defesa dos Direitos Humanos                                                 ; 001826/24    ; MVPAAD      ; 14/06/2024   ; 16/06/2024    ;                1775.90;                         3.00;              1722.62;                 29.51;       1752.13; LATAM AIRLINES BRASIL          ; K                ;                                                                                             ; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Voado
308816; Ministério dos Direitos Humanos e da Cidadania                  ;74378; Secretaria Nacional de Promoção e Defesa dos Direitos Humanos                                                 ; 002189/24    ; NXERTZ      ; 25/06/2024   ; 26/06/2024    ;                4151.80;                         3.00;              4027.24;                 72.34;       4099.58; LATAM AIRLINES BRASIL          ; M/M              ;                                                                                             ; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Voado
308816; Ministério dos Direitos Humanos e da Cidadania                  ;74378; Secretaria Nacional de Promoção e Defesa dos Direitos Humanos                                                 ; 002274/24    ; HNQPUV      ; 28/06/2024   ; 02/07/2024    ;                3121.80;                         3.00;              3028.14;                 83.71;       3111.85; LATAM AIRLINES BRASIL          ; B/B              ;                                                                                             ; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Andamento
308816; Ministério dos Direitos Humanos e da Cidadania                  ;200138; Coordenação-Geral de Erradicação do Trabalho Escravo                                                          ; 001522/24    ; AGRYDH      ; 04/06/2024   ; 19/06/2024    ;                1100.90;                         3.00;              1067.87;                 42.83;       1110.70; LATAM AIRLINES BRASIL          ; L                ;                                                                                             ; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Voado
308816; Ministério dos Direitos Humanos e da Cidadania                  ;200138; Coordenação-Geral de Erradicação do Trabalho Escravo                                                          ; 001522/24    ; VPIN2U      ; 04/06/2024   ; 19/06/2024    ;                 445.90;                         5.50;               421.38;                 29.51;        450.89; AZUL LINHAS AÉREAS BRASILEIRA  ; T                ; https://www.voeazul.com.br/para-sua-viagem/informacoes-para-viajar/remarcacao--cancelamento; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Voado
308816; Ministério dos Direitos Humanos e da Cidadania                  ;74379; Coordenação-Geral do Programa de Proteção aos Defensores de Direitos Humanos, Comunicadores e Ambientalistas  ; 001543/24    ; FHFPAU      ; 05/06/2024   ; 14/06/2024    ;                1107.90;                         3.00;              1074.66;                 29.51;       1104.17; GOL Linhas Aéreas Inteligentes; P                ; https://www.voegol.com.br/pt/informacoes/tarifas                                            ; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Voado
308816; Ministério dos Direitos Humanos e da Cidadania                  ;74379; Coordenação-Geral do Programa de Proteção aos Defensores de Direitos Humanos, Comunicadores e Ambientalistas  ; 001543/24    ; YXVNRU      ; 05/06/2024   ; 10/06/2024    ;                1531.90;                         3.00;              1485.94;                 51.92;       1537.86; LATAM AIRLINES BRASIL          ; L                ;                                                                                             ; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Voado
308816; Ministério dos Direitos Humanos e da Cidadania                  ;74379; Coordenação-Geral do Programa de Proteção aos Defensores de Direitos Humanos, Comunicadores e Ambientalistas  ; 001544/24    ; FGNLOS      ; 05/06/2024   ; 14/06/2024    ;                1161.90;                         3.00;              1127.04;                 29.51;       1156.55; GOL Linhas Aéreas Inteligentes; A                ; https://www.voegol.com.br/pt/informacoes/tarifas                                            ; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Andamento
308816; Ministério dos Direitos Humanos e da Cidadania                  ;74379; Coordenação-Geral do Programa de Proteção aos Defensores de Direitos Humanos, Comunicadores e Ambientalistas  ; 001544/24    ; LLV14A      ; 05/06/2024   ; 10/06/2024    ;                1606.90;                         5.50;              1518.52;                 54.20;       1572.72; AZUL LINHAS AÉREAS BRASILEIRA  ; H                ; https://www.voeazul.com.br/para-sua-viagem/informacoes-para-viajar/remarcacao--cancelamento; Sim     ; Sim     ; Não       ; Não       ;         0.00;            0.00;             0.00; Andamento
308816; Ministério dos Direitos Humanos e da Cidadania                  ;74379; Coordenação-Geral do Programa de Proteção aos Defensores de Direitos Humanos, Comunicadores e Ambientalistas  ; 001545/24    ; HJYALJ      ; 05/06/2024   ; 10/06/2024    ;                2653.90;                         3.00;              2574.28;                 44.27;       2618.55; GOL Linhas Aéreas Inteligentes; T                ; https://www.voegol.com.br/pt/informacoes/tarifas                                            ; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Voado
308816; Ministério dos Direitos Humanos e da Cidadania                  ;74379; Coordenação-Geral do Programa de Proteção aos Defensores de Direitos Humanos, Comunicadores e Ambientalistas  ; 001545/24    ; HLZPES      ; 05/06/2024   ; 14/06/2024    ;                2190.90;                         3.00;              2125.17;                 29.51;       2154.68; LATAM AIRLINES BRASIL          ; L                ;                                                                                             ; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Voado
308816; Ministério dos Direitos Humanos e da Cidadania                  ;74379; Coordenação-Geral do Programa de Proteção aos Defensores de Direitos Humanos, Comunicadores e Ambientalistas  ; 001546/24    ; FEZRHM      ; 05/06/2024   ; 10/06/2024    ;                1287.90;                         3.00;              1249.26;                 44.82;       1294.08; GOL Linhas Aéreas Inteligentes; W                ; https://www.voegol.com.br/pt/informacoes/tarifas                                            ; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Voado
308816; Ministério dos Direitos Humanos e da Cidadania                  ;74379; Coordenação-Geral do Programa de Proteção aos Defensores de Direitos Humanos, Comunicadores e Ambientalistas  ; 001548/24    ; GIKYGA      ; 06/06/2024   ; 10/06/2024    ;                2135.09;                         3.00;              2071.04;                 49.32;       2120.36; LATAM AIRLINES BRASIL          ; M                ;                                                                                             ; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Voado
308816; Ministério dos Direitos Humanos e da Cidadania                  ;74379; Coordenação-Geral do Programa de Proteção aos Defensores de Direitos Humanos, Comunicadores e Ambientalistas  ; 001548/24    ; OSFOBJ      ; 06/06/2024   ; 14/06/2024    ;                1670.90;                         3.00;              1620.77;                 29.51;       1650.28; LATAM AIRLINES BRASIL          ; V                ;                                                                                             ; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Voado
308816; Ministério dos Direitos Humanos e da Cidadania                  ;74379; Coordenação-Geral do Programa de Proteção aos Defensores de Direitos Humanos, Comunicadores e Ambientalistas  ; 001578/24    ; EK1MRW      ; 07/06/2024   ; 10/06/2024    ;                2957.90;                         5.50;              2795.22;                 30.40;       2825.62; AZUL LINHAS AÉREAS BRASILEIRA  ; F                ; https://www.voeazul.com.br/para-sua-viagem/informacoes-para-viajar/remarcacao--cancelamento; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Voado
308816; Ministério dos Direitos Humanos e da Cidadania                  ;74379; Coordenação-Geral do Programa de Proteção aos Defensores de Direitos Humanos, Comunicadores e Ambientalistas  ; 001578/24    ; WAUQYY      ; 07/06/2024   ; 14/06/2024    ;                2957.90;                         3.00;              2869.16;                 29.51;       2898.67; GOL Linhas Aéreas Inteligentes; Y                ; https://www.voegol.com.br/pt/informacoes/tarifas                                            ; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Voado
308816; Ministério dos Direitos Humanos e da Cidadania                  ;74379; Coordenação-Geral do Programa de Proteção aos Defensores de Direitos Humanos, Comunicadores e Ambientalistas  ; 001794/24    ; HGRPCI      ; 17/06/2024   ; 01/07/2024    ;                1146.90;                        15.00;               974.86;                 44.27;       1019.13; GOL Linhas Aéreas Inteligentes; A                ; https://www.voegol.com.br/pt/informacoes/tarifas                                            ; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Voado
308816; Ministério dos Direitos Humanos e da Cidadania                  ;74379; Coordenação-Geral do Programa de Proteção aos Defensores de Direitos Humanos, Comunicadores e Ambientalistas  ; 001794/24    ; MACVCY      ; 17/06/2024   ; 02/07/2024    ;                1146.90;                        15.00;               974.86;                 29.51;       1004.37; GOL Linhas Aéreas Inteligentes; A                ; https://www.voegol.com.br/pt/informacoes/tarifas                                            ; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Andamento
308816; Ministério dos Direitos Humanos e da Cidadania                  ;74379; Coordenação-Geral do Programa de Proteção aos Defensores de Direitos Humanos, Comunicadores e Ambientalistas  ; 001799/24    ; ELZITT      ; 17/06/2024   ; 01/07/2024    ;                 987.90;                        15.00;               839.71;                 51.92;        891.63; GOL Linhas Aéreas Inteligentes; P                ; https://www.voegol.com.br/pt/informacoes/tarifas                                            ; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Voado
308816; Ministério dos Direitos Humanos e da Cidadania                  ;74379; Coordenação-Geral do Programa de Proteção aos Defensores de Direitos Humanos, Comunicadores e Ambientalistas  ; 001799/24    ; HHOKVI      ; 17/06/2024   ; 03/07/2024    ;                 551.90;                        15.00;               469.11;                 29.51;        498.62; GOL Linhas Aéreas Inteligentes; U                ; https://www.voegol.com.br/pt/informacoes/tarifas                                            ; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Andamento
308816; Ministério dos Direitos Humanos e da Cidadania                  ;74379; Coordenação-Geral do Programa de Proteção aos Defensores de Direitos Humanos, Comunicadores e Ambientalistas  ; 001801/24    ; NTJALK      ; 17/06/2024   ; 01/07/2024    ;                1835.90;                        15.00;              1560.51;                 42.94;       1603.45; GOL Linhas Aéreas Inteligentes; W,W              ; https://www.voegol.com.br/pt/informacoes/tarifas                                            ; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Andamento
308816; Ministério dos Direitos Humanos e da Cidadania                  ;74379; Coordenação-Geral do Programa de Proteção aos Defensores de Direitos Humanos, Comunicadores e Ambientalistas  ; 001801/24    ; NYILHK      ; 17/06/2024   ; 03/07/2024    ;                 633.90;                        15.00;               538.81;                 29.51;        568.32; GOL Linhas Aéreas Inteligentes; B,B              ; https://www.voegol.com.br/pt/informacoes/tarifas                                            ; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Andamento
308816; Ministério dos Direitos Humanos e da Cidadania                  ;74379; Coordenação-Geral do Programa de Proteção aos Defensores de Direitos Humanos, Comunicadores e Ambientalistas  ; 001802/24    ; HQJGKO      ; 17/06/2024   ; 01/07/2024    ;                2220.00;                        15.00;              1887.00;                 45.07;       1932.07; GOL Linhas Aéreas Inteligentes; Y                ; https://www.voegol.com.br/pt/informacoes/tarifas                                            ; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Voado
308816; Ministério dos Direitos Humanos e da Cidadania                  ;74379; Coordenação-Geral do Programa de Proteção aos Defensores de Direitos Humanos, Comunicadores e Ambientalistas  ; 001802/24    ; JMADIJ      ; 17/06/2024   ; 03/07/2024    ;                1263.90;                        15.00;              1074.31;                 29.51;       1103.82; GOL Linhas Aéreas Inteligentes; E                ; https://www.voegol.com.br/pt/informacoes/tarifas                                            ; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Andamento
308816; Ministério dos Direitos Humanos e da Cidadania                  ;313005; Coordenação-Geral do Programa de Proteção a Vítimas e Testemunhas Ameaçadas                                   ; 001524/24    ; NBKTLI      ; 12/06/2024   ; 21/06/2024    ;                1652.90;                        15.00;              1404.96;                 44.99;       1449.95; GOL Linhas Aéreas Inteligentes; W                ; https://www.voegol.com.br/pt/informacoes/tarifas                                            ; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Voado
308816; Ministério dos Direitos Humanos e da Cidadania                  ;313005; Coordenação-Geral do Programa de Proteção a Vítimas e Testemunhas Ameaçadas                                   ; 001524/24    ; NDFXGP      ; 12/06/2024   ; 17/06/2024    ;                1898.90;                         0.00;              1898.90;                 29.51;       1928.41; GOL Linhas Aéreas Inteligentes; W                ; https://www.voegol.com.br/pt/informacoes/tarifas                                            ; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Voado
308816; Ministério dos Direitos Humanos e da Cidadania                  ;313005; Coordenação-Geral do Programa de Proteção a Vítimas e Testemunhas Ameaçadas                                   ; 001525/24    ; JOPCZA      ; 12/06/2024   ; 17/06/2024    ;                1898.90;                        15.00;              1614.06;                 29.51;       1643.57; GOL Linhas Aéreas Inteligentes; W                ; https://www.voegol.com.br/pt/informacoes/tarifas                                            ; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Voado
308816; Ministério dos Direitos Humanos e da Cidadania                  ;313005; Coordenação-Geral do Programa de Proteção a Vítimas e Testemunhas Ameaçadas                                   ; 001525/24    ; NADGUN      ; 12/06/2024   ; 21/06/2024    ;                1652.90;                        15.00;              1404.96;                 44.99;       1449.95; GOL Linhas Aéreas Inteligentes; W                ; https://www.voegol.com.br/pt/informacoes/tarifas                                            ; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Voado
308816; Ministério dos Direitos Humanos e da Cidadania                  ;313005; Coordenação-Geral do Programa de Proteção a Vítimas e Testemunhas Ameaçadas                                   ; 001956/24    ; WSNTAI      ; 19/06/2024   ; 08/07/2024    ;                1697.80;                         3.00;              1646.86;                 85.73;       1732.59; LATAM AIRLINES BRASIL          ; X/S              ;                                                                                             ; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Andamento
308816; Ministério dos Direitos Humanos e da Cidadania                  ;313005; Coordenação-Geral do Programa de Proteção a Vítimas e Testemunhas Ameaçadas                                   ; 001957/24    ; JAXVYD      ; 19/06/2024   ; 08/07/2024    ;                1593.80;                         3.00;              1545.98;                 85.73;       1631.71; LATAM AIRLINES BRASIL          ; X/N              ;                                                                                             ; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Andamento
308816; Ministério dos Direitos Humanos e da Cidadania                  ;313005; Coordenação-Geral do Programa de Proteção a Vítimas e Testemunhas Ameaçadas                                   ; 001958/24    ; WRPGCE      ; 19/06/2024   ; 08/07/2024    ;                2087.80;                        15.00;              1774.62;                 80.44;       1855.06; GOL Linhas Aéreas Inteligentes; E/E              ; https://www.voegol.com.br/pt/informacoes/tarifas                                            ; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Andamento
308816; Ministério dos Direitos Humanos e da Cidadania                  ;313005; Coordenação-Geral do Programa de Proteção a Vítimas e Testemunhas Ameaçadas                                   ; 001959/24    ; ILMEPF      ; 19/06/2024   ; 08/07/2024    ;                2087.80;                        15.00;              1774.62;                 80.44;       1855.06; GOL Linhas Aéreas Inteligentes; E/E              ; https://www.voegol.com.br/pt/informacoes/tarifas                                            ; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Andamento
308816; Ministério dos Direitos Humanos e da Cidadania                  ;313005; Coordenação-Geral do Programa de Proteção a Vítimas e Testemunhas Ameaçadas                                   ; 001960/24    ; JDNCBT      ; 19/06/2024   ; 08/07/2024    ;                3999.80;                         3.00;              3879.80;                 60.91;       3940.71; LATAM AIRLINES BRASIL          ; Y,Y/Y,Y          ;                                                                                             ; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Andamento
308816; Ministério dos Direitos Humanos e da Cidadania                  ;313005; Coordenação-Geral do Programa de Proteção a Vítimas e Testemunhas Ameaçadas                                   ; 001962/24    ; IKYOKE      ; 19/06/2024   ; 10/07/2024    ;                 611.90;                        15.00;               520.11;                 29.51;        549.62; GOL Linhas Aéreas Inteligentes; N                ; https://www.voegol.com.br/pt/informacoes/tarifas                                            ; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Andamento
308816; Ministério dos Direitos Humanos e da Cidadania                  ;313005; Coordenação-Geral do Programa de Proteção a Vítimas e Testemunhas Ameaçadas                                   ; 001962/24    ; MHWXHT      ; 19/06/2024   ; 08/07/2024    ;                 851.90;                        15.00;               724.11;                 31.69;        755.80; GOL Linhas Aéreas Inteligentes; U                ; https://www.voegol.com.br/pt/informacoes/tarifas                                            ; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Andamento
308816; Ministério dos Direitos Humanos e da Cidadania                  ;313051; Diretoria de Promoção dos Direitos da População em Situação de Rua                                            ; 001540/24    ; YDIRMB      ; 05/06/2024   ; 25/06/2024    ;                 547.90;                         5.50;               517.77;                 31.69;        549.46; AZUL LINHAS AÉREAS BRASILEIRA  ; S                ; https://www.voeazul.com.br/para-sua-viagem/informacoes-para-viajar/remarcacao--cancelamento; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Voado
308816; Ministério dos Direitos Humanos e da Cidadania                  ;313051; Diretoria de Promoção dos Direitos da População em Situação de Rua                                            ; 001540/24    ; YYXAWQ      ; 05/06/2024   ; 23/06/2024    ;                 547.90;                         3.00;               531.46;                 54.20;        585.66; GOL Linhas Aéreas Inteligentes; A                ; https://www.voegol.com.br/pt/informacoes/tarifas                                            ; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Voado
308816; Ministério dos Direitos Humanos e da Cidadania                  ;313051; Diretoria de Promoção dos Direitos da População em Situação de Rua                                            ; 001551/24    ; QNSJYN      ; 18/06/2024   ; 24/06/2024    ;                1813.90;                         5.50;              1714.14;                 29.51;       1743.65; AZUL LINHAS AÉREAS BRASILEIRA  ; F                ; https://www.voeazul.com.br/para-sua-viagem/informacoes-para-viajar/remarcacao--cancelamento; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Voado
308816; Ministério dos Direitos Humanos e da Cidadania                  ;313051; Diretoria de Promoção dos Direitos da População em Situação de Rua                                            ; 001551/24    ; YQ2I5U      ; 18/06/2024   ; 28/06/2024    ;                 647.90;                         5.50;               612.27;                 42.83;        655.10; AZUL LINHAS AÉREAS BRASILEIRA  ; Q                ; https://www.voeazul.com.br/para-sua-viagem/informacoes-para-viajar/remarcacao--cancelamento; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Voado
308816; Ministério dos Direitos Humanos e da Cidadania                  ;313051; Diretoria de Promoção dos Direitos da População em Situação de Rua                                            ; 001552/24    ; AKCCHW      ; 07/06/2024   ; 28/06/2024    ;                 438.90;                         3.00;               425.73;                 42.83;        468.56; GOL Linhas Aéreas Inteligentes; B,B              ; https://www.voegol.com.br/pt/informacoes/tarifas                                            ; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Voado
308816; Ministério dos Direitos Humanos e da Cidadania                  ;313051; Diretoria de Promoção dos Direitos da População em Situação de Rua                                            ; 001552/24    ; PKC3KW      ; 07/06/2024   ; 25/06/2024    ;                 405.90;                         5.50;               383.58;                 44.27;        427.85; AZUL LINHAS AÉREAS BRASILEIRA  ; T,T              ; https://www.voeazul.com.br/para-sua-viagem/informacoes-para-viajar/remarcacao--cancelamento; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Voado
308816; Ministério dos Direitos Humanos e da Cidadania                  ;313051; Diretoria de Promoção dos Direitos da População em Situação de Rua                                            ; 001554/24    ; FJLWFW      ; 07/06/2024   ; 25/06/2024    ;                 515.90;                         5.50;               487.53;                 54.20;        541.73; AZUL LINHAS AÉREAS BRASILEIRA  ; S,S              ; https://www.voeazul.com.br/para-sua-viagem/informacoes-para-viajar/remarcacao--cancelamento; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Voado
308816; Ministério dos Direitos Humanos e da Cidadania                  ;313051; Diretoria de Promoção dos Direitos da População em Situação de Rua                                            ; 001554/24    ; FUNGGU      ; 07/06/2024   ; 28/06/2024    ;                 382.81;                         3.00;               371.32;                 42.83;        414.15; LATAM AIRLINES BRASIL          ; Q                ;                                                                                             ; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Andamento
308816; Ministério dos Direitos Humanos e da Cidadania                  ;313051; Diretoria de Promoção dos Direitos da População em Situação de Rua                                            ; 001555/24    ; AJGNBH      ; 07/06/2024   ; 24/06/2024    ;                 630.00;                         3.00;               611.10;                 48.40;        659.50; LATAM AIRLINES BRASIL          ; Q,Q              ;                                                                                             ; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Voado
308816; Ministério dos Direitos Humanos e da Cidadania                  ;313051; Diretoria de Promoção dos Direitos da População em Situação de Rua                                            ; 001555/24    ; MM6EYD      ; 07/06/2024   ; 26/06/2024    ;                 555.00;                         5.50;               524.47;                 42.83;        567.30; AZUL LINHAS AÉREAS BRASILEIRA  ; U,U              ; https://www.voeazul.com.br/para-sua-viagem/informacoes-para-viajar/remarcacao--cancelamento; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Voado
308816; Ministério dos Direitos Humanos e da Cidadania                  ;313051; Diretoria de Promoção dos Direitos da População em Situação de Rua                                            ; 001556/24    ; BDR3VL      ; 07/06/2024   ; 28/06/2024    ;                 254.90;                         5.50;               240.88;                 42.83;        283.71; AZUL LINHAS AÉREAS BRASILEIRA  ; U                ; https://www.voeazul.com.br/para-sua-viagem/informacoes-para-viajar/remarcacao--cancelamento; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Voado
308816; Ministério dos Direitos Humanos e da Cidadania                  ;313051; Diretoria de Promoção dos Direitos da População em Situação de Rua                                            ; 001556/24    ; KLFHXT      ; 07/06/2024   ; 24/06/2024    ;                 445.90;                         5.50;               421.38;                 29.51;        450.89; AZUL LINHAS AÉREAS BRASILEIRA  ; T                ; https://www.voeazul.com.br/para-sua-viagem/informacoes-para-viajar/remarcacao--cancelamento; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Voado
308816; Ministério dos Direitos Humanos e da Cidadania                  ;313051; Diretoria de Promoção dos Direitos da População em Situação de Rua                                            ; 001557/24    ; MNHFCB      ; 07/06/2024   ; 28/06/2024    ;                 491.38;                         3.00;               476.63;                 42.83;        519.46; LATAM AIRLINES BRASIL          ; N                ;                                                                                             ; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Voado
308816; Ministério dos Direitos Humanos e da Cidadania                  ;313051; Diretoria de Promoção dos Direitos da População em Situação de Rua                                            ; 001557/24    ; QGL8YF      ; 07/06/2024   ; 25/06/2024    ;                 515.90;                         5.50;               487.53;                 54.20;        541.73; AZUL LINHAS AÉREAS BRASILEIRA  ; S,S              ; https://www.voeazul.com.br/para-sua-viagem/informacoes-para-viajar/remarcacao--cancelamento; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Voado
308816; Ministério dos Direitos Humanos e da Cidadania                  ;313051; Diretoria de Promoção dos Direitos da População em Situação de Rua                                            ; 001558/24    ; GZCRVR      ; 07/06/2024   ; 26/06/2024    ;                 576.90;                         8.89;               525.62;                 42.83;        568.45; LATAM AIRLINES BRASIL          ; Q,Q              ;                                                                                             ; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Voado
308816; Ministério dos Direitos Humanos e da Cidadania                  ;313051; Diretoria de Promoção dos Direitos da População em Situação de Rua                                            ; 001558/24    ; YRZHKT      ; 07/06/2024   ; 24/06/2024    ;                 576.90;                         8.89;               525.62;                 72.74;        598.36; LATAM AIRLINES BRASIL          ; Q,Q              ;                                                                                             ; Sim     ; Não     ; Não       ; Não       ;         0.00;            0.00;             0.00; Voado
